Date,Close/Last,Volume,Open,High,Low
9/5/18,$341.18 ,13072940,$360.00 ,$363.39 ,$335.83 
9/4/18,$363.60 ,7590605,$366.47 ,$368.88 ,$361.26 
8/31/18,$367.68 ,7918045,$370.66 ,$376.00 ,$367.08 
8/30/18,$370.98 ,10969500,$365.00 ,$376.81 ,$363.54 
8/29/18,$368.04 ,8103592,$367.20 ,$369.86 ,$362.91 
8/28/18,$368.49 ,9190409,$367.23 ,$369.99 ,$360.38 
8/27/18,$364.58 ,17371910,$367.15 ,$374.49 ,$360.00 
8/24/18,$358.82 ,14705630,$346.00 ,$359.15 ,$344.54 
8/23/18,$339.17 ,11312170,$348.11 ,$350.08 ,$337.65 
8/22/18,$344.44 ,8912548,$338.49 ,$346.21 ,$337.41 
8/21/18,$338.02 ,14501880,$331.00 ,$341.50 ,$329.70 
8/20/18,$327.73 ,13564480,$314.64 ,$331.60 ,$310.93 
8/17/18,$316.78 ,10370280,$319.01 ,$324.37 ,$312.96 
8/16/18,$322.44 ,6674219,$329.90 ,$331.17 ,$321.21 
8/15/18,$326.40 ,11746500,$334.03 ,$335.50 ,$321.00 
8/14/18,$337.49 ,5791723,$342.09 ,$342.41 ,$336.25 
8/13/18,$341.31 ,6884455,$339.89 ,$347.19 ,$339.07 
8/10/18,$345.87 ,4327581,$346.91 ,$349.10 ,$344.42 
8/9/18,$349.36 ,4680889,$347.96 ,$352.44 ,$345.82 
8/8/18,$347.61 ,5392715,$352.21 ,$352.29 ,$346.61 
8/7/18,$351.83 ,7952555,$353.23 ,$357.31 ,$349.01 
8/6/18,$350.92 ,8186587,$342.87 ,$351.98 ,$341.74 
8/3/18,$343.09 ,8836308,$347.75 ,$347.86 ,$338.48 
8/2/18,$344.50 ,7111670,$337.23 ,$345.00 ,$334.71 
8/1/18,$338.38 ,7761986,$335.87 ,$344.41 ,$334.02 
7/31/18,$337.45 ,14039440,$331.51 ,$342.50 ,$328.00 
7/30/18,$334.96 ,18227810,$351.93 ,$352.03 ,$334.02 
7/27/18,$355.21 ,8938523,$366.85 ,$367.00 ,$351.65 
7/26/18,$363.09 ,6961506,$358.19 ,$365.54 ,$356.63 
7/25/18,$362.87 ,8382441,$357.57 ,$363.28 ,$355.65 
7/24/18,$357.32 ,12829360,$366.94 ,$367.40 ,$354.56 
7/23/18,$362.66 ,11463490,$359.15 ,$363.90 ,$353.60 
7/20/18,$361.05 ,15089420,$364.92 ,$370.50 ,$360.14 
7/19/18,$364.23 ,16829630,$371.06 ,$375.75 ,$363.00 
7/18/18,$375.13 ,21706840,$381.24 ,$383.13 ,$372.36 
7/17/18,$379.48 ,58303640,$346.95 ,$385.00 ,$344.00 
7/16/18,$400.48 ,22225460,$398.98 ,$403.36 ,$391.75 
7/13/18,$395.80 ,15695110,$409.19 ,$410.00 ,$395.08 
7/12/18,$413.50 ,12703940,$415.16 ,$416.79 ,$407.80 
7/11/18,$418.65 ,9635060,$411.34 ,$419.77 ,$410.60 
7/10/18,$415.63 ,9205902,$417.24 ,$419.44 ,$413.08 
7/9/18,$418.97 ,11091340,$415.95 ,$419.12 ,$411.10 
7/6/18,$408.25 ,8568382,$397.45 ,$408.65 ,$395.52 
7/5/18,$398.39 ,8418116,$393.80 ,$399.24 ,$390.86 
7/3/18,$390.52 ,5280344,$399.49 ,$399.98 ,$389.50 
7/2/18,$398.18 ,8125655,$385.45 ,$398.38 ,$380.00 
6/29/18,$391.43 ,9228678,$399.19 ,$401.33 ,$390.55 
6/28/18,$395.42 ,12202630,$395.00 ,$396.90 ,$387.10 
6/27/18,$390.39 ,16495200,$407.56 ,$411.59 ,$390.00 
6/26/18,$399.39 ,15165630,$393.28 ,$404.78 ,$389.05 
6/25/18,$384.48 ,22458240,$404.69 ,$405.99 ,$378.75 
6/22/18,$411.09 ,10410580,$419.98 ,$420.50 ,$409.65 
6/21/18,$415.44 ,18048570,$421.38 ,$423.21 ,$406.37 
6/20/18,$416.76 ,16453370,$415.15 ,$419.47 ,$409.60 
6/19/18,$404.98 ,16673810,$389.50 ,$405.29 ,$388.50 
6/18/18,$390.40 ,6800984,$387.72 ,$393.16 ,$386.50 
6/15/18,$391.98 ,13569210,$390.71 ,$398.86 ,$387.51 
6/14/18,$392.87 ,14549540,$384.27 ,$395.03 ,$383.25 
6/13/18,$379.93 ,18186020,$367.53 ,$384.25 ,$364.11 
6/12/18,$363.83 ,4220072,$363.60 ,$365.98 ,$362.00 
6/11/18,$361.45 ,4415776,$361.88 ,$365.67 ,$360.91 
6/8/18,$360.57 ,5222873,$358.06 ,$362.39 ,$356.25 
6/7/18,$361.40 ,8260323,$368.54 ,$368.70 ,$357.80 
6/6/18,$367.45 ,7700033,$367.78 ,$369.68 ,$363.33 
6/5/18,$365.80 ,8346886,$363.32 ,$369.83 ,$361.41 
6/4/18,$361.81 ,7662865,$362.69 ,$363.00 ,$355.51 
6/1/18,$359.93 ,7102421,$353.88 ,$359.99 ,$352.82 
5/31/18,$351.60 ,6906813,$353.80 ,$355.53 ,$350.21 
5/30/18,$353.54 ,5658169,$352.37 ,$354.00 ,$349.26 
5/29/18,$349.73 ,9700413,$351.50 ,$356.10 ,$346.71 
5/25/18,$351.29 ,7801602,$349.90 ,$354.36 ,$348.83 
5/24/18,$349.29 ,14493130,$344.34 ,$354.00 ,$341.12 
5/23/18,$344.72 ,10021210,$329.04 ,$345.00 ,$328.09 
5/22/18,$331.62 ,5916643,$334.05 ,$336.63 ,$331.15 
5/21/18,$331.82 ,6596446,$327.11 ,$331.88 ,$325.45 
5/18/18,$324.18 ,3574961,$324.90 ,$326.42 ,$322.80 
5/17/18,$325.22 ,4927856,$327.53 ,$330.45 ,$323.17 
5/16/18,$328.19 ,3664326,$326.28 ,$329.72 ,$325.14 
5/15/18,$326.13 ,4739263,$325.94 ,$326.94 ,$322.43 
5/14/18,$328.53 ,4086250,$327.25 ,$330.50 ,$327.04 
5/11/18,$326.46 ,4584430,$329.65 ,$331.26 ,$324.87 
5/10/18,$329.60 ,5232784,$331.50 ,$332.06 ,$327.34 
5/9/18,$330.30 ,5623407,$328.79 ,$331.95 ,$327.51 
5/8/18,$326.89 ,4694953,$325.90 ,$327.35 ,$323.05 
5/7/18,$326.26 ,7121198,$321.99 ,$329.02 ,$319.34 
5/4/18,$320.09 ,8204203,$308.71 ,$320.98 ,$307.67 
5/3/18,$311.69 ,6037386,$312.59 ,$312.59 ,$305.73 
5/2/18,$313.36 ,5577613,$311.65 ,$317.10 ,$310.40 
5/1/18,$313.30 ,6014838,$310.36 ,$313.48 ,$306.69 
4/30/18,$312.46 ,6066764,$311.07 ,$317.88 ,$310.12 
4/27/18,$311.76 ,7070118,$316.25 ,$317.45 ,$306.50 
4/26/18,$313.98 ,9223707,$310.00 ,$316.63 ,$305.58 
4/25/18,$305.76 ,14763940,$306.37 ,$309.98 ,$292.62 
4/24/18,$307.02 ,13873450,$319.22 ,$320.25 ,$302.31 
4/23/18,$318.69 ,8871631,$329.15 ,$331.22 ,$317.08 
4/20/18,$327.77 ,9116941,$332.22 ,$336.51 ,$326.00 
4/19/18,$332.70 ,8420032,$332.88 ,$335.31 ,$326.77 
4/18/18,$334.52 ,11175190,$336.30 ,$338.82 ,$331.10 
4/17/18,$336.06 ,33811180,$329.66 ,$338.62 ,$323.77 
4/16/18,$307.78 ,19782250,$315.99 ,$316.10 ,$304.00 
4/13/18,$311.65 ,12001850,$317.29 ,$317.49 ,$308.23 
4/12/18,$309.25 ,10206660,$309.72 ,$311.13 ,$306.75 
4/11/18,$303.67 ,14839040,$302.89 ,$311.64 ,$301.82 
4/10/18,$298.07 ,10669840,$297.68 ,$298.95 ,$291.69 
4/9/18,$289.93 ,9833068,$291.77 ,$299.55 ,$289.12 
4/6/18,$288.85 ,11362890,$289.10 ,$298.85 ,$285.65 
4/5/18,$293.97 ,10569180,$293.15 ,$299.16 ,$289.11 
4/4/18,$288.94 ,12892670,$273.63 ,$290.31 ,$271.22 
4/3/18,$283.67 ,12669270,$285.45 ,$291.25 ,$278.01 
4/2/18,$280.29 ,13343310,$291.94 ,$292.87 ,$275.05 
3/29/18,$295.35 ,19115850,$287.00 ,$295.35 ,$275.90 
3/28/18,$285.77 ,18949520,$298.39 ,$298.80 ,$281.61 
3/27/18,$300.69 ,12028240,$322.49 ,$322.90 ,$297.00 
3/26/18,$320.35 ,11970640,$309.36 ,$321.03 ,$302.00 
3/23/18,$300.94 ,9504181,$307.41 ,$310.73 ,$300.36 
3/22/18,$306.70 ,7959714,$313.07 ,$314.12 ,$305.66 
3/21/18,$316.48 ,5061869,$316.35 ,$319.40 ,$314.51 
3/20/18,$317.50 ,5983240,$313.26 ,$319.50 ,$312.80 
3/19/18,$313.48 ,9844201,$315.80 ,$317.00 ,$307.34 
3/16/18,$318.45 ,7315268,$321.42 ,$324.11 ,$318.37 
3/15/18,$321.09 ,5465467,$323.17 ,$323.40 ,$318.14 
3/14/18,$321.55 ,10463840,$318.16 ,$323.88 ,$317.70 
3/13/18,$315.88 ,12878750,$323.87 ,$325.84 ,$313.28 
3/12/18,$321.30 ,20277420,$333.56 ,$333.98 ,$318.60 
3/9/18,$331.44 ,14320240,$321.33 ,$331.44 ,$320.23 
3/8/18,$317.00 ,11366700,$322.20 ,$322.92 ,$314.13 
3/7/18,$321.16 ,17110740,$320.00 ,$323.74 ,$314.55 
